"name","order","index","page.no","time.stamp","name.id","electorate","party","in.gov","first.speech","body","fedchamb_flag","sub1_flag","sub2_flag","question","answer","has_interject"
"Wicks, Lucy Elizabeth MP (The DEPUTY SPEAKER)",214,122,10250,"18:31","241590","Robertson","LP","","","The assistant minister on a point of order?",0,0,1,0,0,0
"Wicks, Lucy Elizabeth MP",214,122,10250,"18:31","241590","Robertson","LP","","","The assistant minister on a point of order?",0,0,1,0,0,1
"Wilson, Tim MP",215,122,10250,"18:31","IMW","Goldstein","LP","","","Thank you, Deputy Speaker. The shadow minister should refer to members by their appropriate titles.",0,0,1,0,0,1
"Wicks, Lucy Elizabeth MP (The DEPUTY SPEAKER)",216,122,10250,"18:31","241590","Robertson","LP","","","I thank the assistant minister, and I would remind the member for Chifley to refer to members by their correct title. I would also ask the member for Chifley to return to the substance of the bill.",0,0,1,0,0,0
"Husic, Ed MP",217,122,10250,"18:31","91219","Chifley","ALP","","","It's a cognate debate, Deputy Speaker, as has been emphasised a number of times, and it's been a wide-ranging one, as speakers have emphasised. I'm going make the point that Liberal voters who take this issue seriously should vote out the members for Goldstein, Kooyong, North Sydney, Higgins and Mackellar. They should vote out those people who disrespect their concern about climate change. They want serious action to be taken on this, and they are constantly just used and abused by these members who come here off the back of those prized Liberal safe seats and do nothing. Until you vote these people out, you will not get the Liberal Party to shake off its stupor and its deeply ingrained antipathy to dealing with this properly.This is why the former Prime Minister Malcolm Turnbull, on losing the leadership, remarked about how bad it was that in the modern Liberal Party they couldn't see that they needed to act on climate change and that there was an economic imperative to do so and an opportunity to do so. This member has a poster describing him as a modern Liberal, but a modern Liberal is still a Neanderthal when it comes to this issue. He and all these other members won't take this issue seriously. So, if you want them to take it seriously, you've got to vote them all out. You've got to put Independents in those seat.I totally get it. While we have a lot of common ground with those Liberal voters who take these issues seriously, they're not going to vote for us, but they absolutely will vote for an Independent. They'll recognise, just as they did in Warringah, that that's the way to shake things up and get people moving. The only time you saw the whites in the eyes of the Liberal Party was when that happened. Then you'll see things like this bill taken seriously. You will see action to ensure that renewable energy is supported with investment, with a regulatory framework and with resources put behind it. The government can work collaboratively with businesses and regional economies to make sure that they're looked after and that it isn't just weaponised. But, as I said, until you see this ridding, this deep-seated antipathy to taking this action and the constant politicking on it, nothing's going to happen. You've got to give the member for Goldstein a career break, with the members for Higgins, Wentworth, Mackellar, North Sydney, Kooyong and Brisbane. Teach the Liberal Party a lesson, change the dynamics of politics in this country and make sure we take this issue seriously, and see us get not only a reduction in emissions but also a boost in the economy. ",0,0,1,0,0,0
"Perrett, Graham Douglas MP",218,123,10252,"18:45","HVP","Moreton","ALP","","","by video link] I'm happy to speak on the Offshore Electricity Infrastructure Bill 2021 and the two associated bills in this cognate debate. I do so from Sunnybank on Turrbal and Yuggera lands, and I commend the member for Chifley for his passionate contribution as always. My attitude to these bills can be summed up by the phrase 'better late than never'. For some time now, as earlier speakers have indicated, Labor has been calling for legislation to unlock the benefit of offshore renewable energy, particularly offshore wind generation. It's a pity that the benefits of harvesting offshore energy have been delayed due to the inaction of the Morrison government. Don't forget that it's the coalition government that set up and still funds a national windfarm commission. Remember that? It's now called the Australian Energy Infrastructure Commissioner, someone who can now take complaints not only about wind but also about solar energy-if the wind doesn't blow at night, perhaps, or if the sun stops shining after it goes down. Maybe the wind can't find the turbines in the dark. That's a job that's still being funded by ",0,0,1,0,0,0
"Morrison, Scott MP",219,123,10252,"18:45","E3L","Cook","LP","","","Mr Morrison at more than $200,000 per year. It's hardly surprising, given that inaction is this government's default position when it comes to renewable energy. Offshore energy generation is already happening in other parts of the world, and we are way behind. More than 35 gigawatts of offshore wind capacity is being generated right now. By 2030 it will be around 80 gigawatts, and by 2050 it's expected to increase to 2,000 gigawatts. For those non-electricians out there, a gigawatt is a billion watts. That's about 17 million 60-watt lightbulbs, to put it in the old speak. To put that amount of energy generation into a broader context, Australia's entire national energy market is around 55 gigawatts. Australia as a continent and an island nation has one of the longest coastlines in the world. The potential for offshore wind generation is more than we could ever use ourselves, even if we expand our domestic manufacturing as Labor plans to do. Offshore energy generation is an export opportunity, particularly in terms of South-East Asia and the billions of people moving into the middle class in that part of the world. As we see, time and time again, with this government they are always playing catch-up. Remember back in 2019 when Prime Minister Morrison said during the election campaign that electric vehicles would 'end the weekend'? Just this week, the Hertz CEO said electric vehicles are now mainstream. Two years on, things have changed. Hertz Global has just purchased 100,000 electric vehicles for its rental car fleet. Business all around the world is ignoring the out-of-touch Liberals and getting on with the job of being in the 21st century. The Prime Minister's vision for the future doesn't extend beyond his next meeting with his Deputy Prime Minister, the Leader of the Nationals. He couldn't see the potential for electric vehicles just two years ago, and now he's being held to ransom by the Nationals. Over the past week we've heard government members say-I kid you not-that solar doesn't work in the dark. And the resources minister, in defending his anti-renewables stance, said it was a fundamental fact that solo doesn't work without the sun, completely forgetting the role that modern batteries play in modern grids. It's hard to take this lot seriously but, unfortunately, they are currently running our nation-and they will be representing our nation's interests in Glasgow, on that world stage.How can any of these government ministers in 2021-and I note that the resources minister has just been elevated to the cabinet-seriously talk about solar energy generation or wind generation being reliant on the sun and not mention batteries? Prime Minister Morrison once said of the South Australia-Elon Musk joint battery:It is so at the margin it barely is worthy of a mention.He then compared it to the Big Banana and the Big Prawn-putting politicking before jobs; putting The Nationals before the nation. Does this government think that the 100,000 electric vehicles that Hertz has just bought will stop working when it rains? Will cars stop in the middle of the road because there is no sun? Seriously; do these people go around with their heads in the sand? Newsflash for the coalition: batteries store the energy from solar panels and batteries store the energy from wind generation. Yes, you need the sun and you need wind to make the energy, and then it is stored in the battery or pumped hydro and other options when the sun is not shining or the wind is not blowing.To be technical, experts say that Africa and Australia have the same amount of global horizontal radiation, which is one measure of solar coverage, and Australia has the greatest amount of direct normal irradiance, the other measure of solar coverage. In other words, Australia actually has more solar coverage than any other continent on earth. We have more than enough sunshine to make, store, use and export solar energy. The Australian Renewable Energy Agency says wind energy is one of the lowest-cost sources of new electricity supply in Australia along with utility-scale solar PV. We have sun and wind in abundance in this country, and that equals an amazing opportunity and it equals jobs, especially here in Queensland where we have some good steady winds at night-something to complement the Roaring 40s wind turbines down in South Australia, Melbourne and Tasmania.Because the world is hungry for new sources of energy, this climate emergency is Australia's jobs opportunity. The coalition's chaos and division on energy over the past eight years has seen too many Australians miss out. Under Prime Minister Morrison's watch, 2,700 clean energy jobs have disappeared. Workers who have powered Australia for generations are getting left behind by a Prime Minister who won't lift a finger when it comes to their rights at work and won't do anything for their future. When it comes to net zero emissions, we are still not sure what the Liberal and National parties are committed to, because they are not going to introduce any legislation to test the commitment of their party rooms-their very divided party rooms-and they won't release their modelling. But Labor are committed to net zero emissions by 2050, as are all of the states and territories, leading businesses and industry and agriculture groups, and 130 countries share the same and goal. So what do we need to do? We need to look after this planet and we need to care for our country. The Liberal and Nationals' inaction has left Australia exposed to environmental threats and economic risks like international carbon tariffs. The net zero emissions PowerPoint display trotted out yesterday is like a cheap card trick, or a delaying tactic. There was zero new policy. There was zero actual plan in the announcement and no modelling released-just more of the same denial, delay and obfuscation. They are asking the Australian people to trust them because they have technology-and that will save us. They don't explain what the technology is, how it will reduce emissions or who will pay for it-what taxpayer dollars will go into it. They forget that they are responsible for the cuts to the CSIRO budget, of hundreds of millions dollars, and that we've lost almost 40,000 university jobs in the last two years. They are asking us to trust them because they already have policies. Look at their great renewable policies like Snowy 2.0, which isn't even plugged into the grid yet. They are asking us to trust them to reduce emissions, without any new policy at all. It sounds like a line from The Flim-Flam Man to me-somehow emissions will be magically reduced without changing anything, via technology and offshore offsets that they railed against for years and years. Remember that offshore offsets means that somebody else will have to do the work-not unusual territory for this Prime Minister. If we want to achieve net zero by 2050 we can't begin reducing emissions in 2049; we need to get working now. We are in a climate emergency. It will take leadership and vision to turn this ship around. Both of these things are currently lacking in this government.Labour has already engaged in policy development to get the ship right. We've already made announcements like: making electric cars cheaper by slashing inefficient taxes; cutting bills and supporting the grid with community batteries for up to 100,000 solar households; supporting 10,000 apprentices in the new energy trades of the future; our rewiring the nation policy, where Labor will invest $20 billion to upgrade our grid using Australian expertise, steel and workers to provide affordable, reliable and clean electricity to Australian businesses and households; and Labour's $15 billion national reconstruction fund, which will create secure jobs for Australian workers, drive regional economic element, boost our sovereign capability and diversify the nation's economy. It will partner with the private sector on investment that will grow the economy and jobs, including in renewables and low-emissions technologies like wind turbines, batteries and solar panels; modernising steel and aluminium; hydrogen electrolysers; and so much more. And we will continue that process. What is clear is that an Albanese Labor government will create jobs, cut power prices and reduce emissions. I welcome these bills before the House today, because Labor called for these bills. After much delay by the coalition, they have been introduced, but the bills are far from perfect. We have concerns about the work health and safety framework. There was substantial evidence presented to the Senate Environment and Communications Legislation Committee that the government has not adopted the harmonised national work health and safety law in the bills. Harmonisation of the laws is important, because, if not harmonised, a worker could be subject to one regulatory regime on shore, a second while in transit on a vessel and a third while working on an offshore renewable project. However, there is some disagreement between the department, the regulator and stakeholders on this. Labour urges the coalition government to undertake further consultation on these provisions. Labor is committed to improving and harmonising the workplace health and safety regulatory framework covering workers in offshore clean energy. It's actually in our national platform. If the government does not fix this, which is most likely, an Albanese Labor government will. Both government and non-government members of the senate committee suggested some amendments to this bill in their report. The member for McMahon has moved an amendment to the bill to incorporate those amendments. I support the amendment moved by the member for McMahon.",0,0,1,0,0,1
"Bandt, Adam Paul MP",220,124,10254,"18:57","M3C","Melbourne","AG","","","Finally, after eight years, a piece of legislation that might actually do something good for renewables. Why did it take eight years? Could it be because the energy minister, who's in charge of this legislation-but doesn't have the courage to come and sit here at the dispatch box, so he leaves it up to his junior to come in to fly the flag-earned his political stripes campaigning against wind farms and renewable energy? Could that be the reason it has taken us almost nine years to see a piece of legislation that supports renewables? Could it be because the former Treasurer Joe Hockey said that wind farms were ugly and he couldn't stand them, as he goes around Canberra? Could it be that because the person holding the purse strings in this parliament said, 'I don't want wind farms, and there's no way that I'm going to ever support them?' Could it be because the man who is now the Deputy Prime Minister said he didn't understand, in his words, 'this insane lemming-like desire to have a sea of wind farms everywhere'? Could that be why it has taken almost nine years to see one piece of legislation that might do something good about renewables? Or could it be because our Prime Minister came in here and held up a lump of coal and said, 'This is coal. It's amazing. It won't hurt you,' when the whole world was screaming at him and saying that coal and gas are the major causes of the climate crisis, and we've got to stop burning them?Could that be why it has taken so long to see one piece of legislation from the government that might actually do something good for renewables? Well, increasingly, this government led by climate deniers is getting mugged by reality. Is it the political reality of having seats that they thought were supersafe, like Kooyong, now being Greens-Liberal seats, where a small number of votes could shift and the Treasurer could get the message that it is time to take action on the climate crisis? Or could it be that they're getting mugged by the political reality of seeing a former prime minister lose his seat to an independent who's got an ambitious climate policy? Could it be the fact that the Prime Minister is heading off to one of the most important climate summits in our lifetime, where, if he walked in with his lump of coal, he'd be turned around and kicked out, shown the door? Slowly but surely, the government is getting mugged by reality, including by the business community, who are saying, 'We have had enough.' Mind you, many of them are the same business community that tore down the carbon price when we had it, which was working to cut pollution in this country. They've now had a change of heart. But, increasingly, the government are realising that, although it might play well to their backbench to wave around lumps of coal and pretend climate change doesn't exist, it doesn't wash anymore. It doesn't wash.Of course, they still have climate denialism at their heart. You see that just this week, where the world is pleading with the Prime Minister, who should have done a piece of legislation like this long ago-because the Greens have been calling for it for that long. The reason that-
                    ",0,0,1,0,0,0
"A government member",221,124,10254,"18:57",NA,NA,NA,"","","A government member interjecting-",0,0,1,0,0,1
"Bandt, Adam Paul MP",222,124,10254,"18:57","M3C","Melbourne","AG","","","We hear the truth being spoken. The Liberal interjection, for the Hansard, was 'We're only one per cent of global emissions; what can we do?' Well, you know what? That shows you everything you need to know. I'm sure that they'll get up and correct that if they think I'm misrepresenting them. But that is what this government believes at heart: we should not be taking action on the climate crisis. That is why. You've heard it in the government's own words. Do you know what? Australia is the world's largest exporter of coal. We're the third-largest exporter of fossil fuel pollution, behind Russia and Saudi Arabia. Don't come in here and pretend we're not responsible. We are the third-largest exporter of fossil fuel pollution. And you know who we'll be hanging out with at the climate summit when Scott Morrison goes there? Russia and Saudi Arabia-with these mid-century net zero targets and no plan to get there, and subsidies for coal, gas and oil to put more coal, gas and oil into the system along the way. This is a government of climate deniers, and delay is the new denial. Pushing action out to 2050 and coming up with a plan that involves more coal and gas, terrible 2030 targets and just a hope that someone will ride in on a unicorn in 2049, with technology that hasn't been invented yet, to save us all shows your plan is a fraud. The fact that the government send members in here, during a debate on their own bill about wind farms, to interject that 'we're only one per cent of emissions so why should we do anything' tells you everything you need to know about the denial that beats at the heart of this government. That is why, to get action on the climate crisis, we need to phase out coal and gas. Sadly, we have a situation in this parliament where both the government and the opposition want more coal and gas. In fact, they're prepared to put their hands into the public's pocket to make people pay for it. People may not know this, but, thanks to the government and the opposition voting together, $50 million of public money is now going to help open up a new climate time-bomb in the Northern Territory-the Beetaloo gas basin. You thought Adani was bad? Beetaloo is terrible. Inside those Northern Territory gas basins there's the equivalent of 70 years of all of Australia's pollution. And opening up that project will put an extra six per cent on Australia's emissions. So, at the same time that the Prime Minister parades around, saying he's going to cut emissions to zero at some specified time in the future and, 'I've got no plan to get there; just trust me,' Liberal and Labor are actually making the public give $50 million to big gas corporations to open up the Beetaloo basin, which will be worse than Adani. We have, sadly, a situation here where the country is run by a bunch of climate deniers, but the opposition wants more coal and gas as well. The only way we are going to tackle the climate crisis is by phasing out coal and gas. What is becoming clearer day by day is that the only way we're going to get climate action-and not just have legislation like this brought in after nine years of government-brought in on the first day of the next government is to kick the Liberals out and put the Greens in balance of power, to push the next government to take the action that science requires and phase out coal and gas. The very good news is that this government is hanging on by its fingernails. That's why it's bringing in pieces of legislation like this after nine years-to try and convince people that they care about renewables. They know that the smallest of shifts, only a few hundred votes, is going to see them lose majority government. That's how close this election is. But it's going to be very difficult for the opposition to win in its own right. So at this election, if you want more legislation that's going to fast track renewables and phase out coal and gas, don't waste your vote on a Liberal or Labor Party that won't be able to win majority government in their own right. Vote to put the Greens in the balance of power so that we can kick out the Liberals and push the next government. That is how we're going to see legislation that will unlock this country's potential.This bill is about offshore wind. Did you know that Australia has around 2,000 gigawatts of offshore energy that we can harness? To put that into perspective, Australia's entire grid is around 55 gigawatts. In other words, there's 40 times Australia's current energy use in our offshore waters. That's why the Greens have been saying for so long that we need legislation that will help unlock that potential.There are a couple of key projects that are trying to get underway but that don't have any regulatory environment, and this bill will allow them to proceed. There's the Star of the South project, which is going to help replace Australia's oldest and dirtiest coal plant, Yallourn, in Victoria's Latrobe Valley. And there is Oceanex's 10 gigawatts project currently situated offshore of the New South Wales coal regions of the Hunter Valley and the Illawarra. Just these two projects alone-bearing in mind, as I said, that there's about 40 times Australia's current energy use out there to be tapped-are near the regions where we're going to have to phase out coal. These projects will be the projects that will help workers transition as we phase out coal and gas, which is why they should have been supported a long time ago-so that we could replace those coal-fired power stations and turn them off in a way that allows workers to move directly into secure industries with well-paid jobs. It makes so much sense. What also makes sense is to use the infrastructure that's already there to create hydrogen, to create ammonium and to power heavy industry and manufacturing with clean energy, instead of relying on last century's increasingly unreliable coal and gas technologies.But the good thing about there being 40 times the equivalent of Australia's energy just in wind alone-we haven't even touched solar yet or what we're going to be able to do in backing it all up with hydro-is that we could have a surplus mentality. We could produce so much electricity that it would drive the cost down to near zero because the fuel is free. That's the other great thing about the sun and the wind: they are free. You could drive the cost of electricity down to zero. Not only is that going to revitalise manufacturing in this country when we have cheap, clean electricity; we're also going to be a magnet for all those energy-hungry industries in the world and in our region. The Greens want Australia to be the place where you bring your energy-hungry industry to from around the world and you set up here because you get an advantage in Australia that no-one else can give you. We can give you low-cost electricity that is clean. This is what we could do if we unleash the potential that Australia has.There is a number of practical changes to this bill that would help. We could amend the bill to include a merit criteria for feasibility licences, commercial licences and transmission licences in a way that would include local procurement of labour and goods right through the logistics and supply chains. This could unleash a massive domestic employment potential. We could get people jobs. If we said, 'We are not only going to have these offshore wind farms in our area but we will put in place laws and rules that drive up local employment and local training,' this could be a massive jobs bonanza. We should have Australians crewing the ships that are going out to be part of these projects and build back up a shipping industry that has been decimated over the course of several governments. We should also remove the possibility of financial speculators or scalpers rushing in to buy tenements by removing from the bill that the minister consider and accept financial offers from licences and, instead, manage and distribute them in the public interest to rapidly develop clean energy. A third change to the bill could be the suggestion put forward during the inquiry by Sun Cable that would make it clearer that one of the main objects of the law is to encourage the export of Australia's vast renewable resources to the world. For clarity and purpose to both investors and lawyers, this implicit obligation of the legislation should be made explicit. Finally, as mentioned by previous speakers, the workplace health and safety provisions should be fully harmonised with the national system to ensure that the standards that apply to workplace health and safety are the best that they can be. I support the comments made by one of the members of the opposition on that point. You can't trust this government to go ahead and implement legislation well. We have seen that with JobKeeper. We have to make sure that they don't turn a good piece of legislation into something that is a millstone around the industry's neck. We hope they won't. But above all, we have to get out of coal and gas. We need to stop giving public money to coal and gas because that will slow down the growth of this amazing potential industry in Australia that could set us up, not only as a renewable energy superpower but as the regional hub for clean, cheap energy.",0,0,1,0,0,0
"Jones, Stephen MP",223,125,10256,"19:12","A9B","Whitlam","ALP","","","The mega announcements made by the government yesterday amidst much hype were welcome but modest. In effect, what they have done is join Australia with every other state and territory in the country, every significant business, whether they are an industrial, mining or financial services business, with the rest of the world in acknowledging that if we don't hit net zero by 2050, we face a diabolical climate consequence. Australia, as a nation, has the most to lose if we don't work in concert with every other nation around the world. Whether it is the Great Barrier Reef or the sustainability of our agricultural lands, the fact that the majority of the population lives within a few kilometres of the ocean, we have the most to lose and, indeed, the most to gain through the transition to a clean energy future and the reduction of our carbon emissions to net zero by 2050.Of course, focusing on 2050 is a bit of a sleight of hand because, in essence, if we are not looking at what needs to be done over the next decade, we are essentially setting a target for our grandkids to achieve, instead of us focusing on the job that is our responsibility as elected men and women of this parliament. So more focus needs to be put on what we will do over the next decade so that our grandchildren need to do less over the next three decades to rectify the problems we have left stand still.I support the bills and I support the amendment that has been moved by the member for McMahon. The bills are sensible if late, as others have noted, because offshore wind is a proven technology that does have the potential to turn Australia into a renewable energy powerhouse. The only thing stopping it, frankly, has been the inaction of this government. So it's a good thing that, at last, these bills have come before the House after years of needless delay. Delay in this place has meant that offshore wind projects have been delayed as well, including offshore wind projects adjacent to my electorate and the electorate of the member for Cunningham, who has joined us in the chamber. I'll have more to say about that shortly.Two offshore projects are ready to go. They're waiting to go off the coast of the Illawarra, and I'm keen to speak a little bit about them. The bill will establish the necessary regulatory framework to allow them to go ahead, including the rules around the construction, installation, commissioning, maintenance and, eventually, decommissioning of such projects. As the member for Cunningham will know, we are very familiar with the consequences of the failure of governments to put in place mechanisms, including financial security mechanisms, that require businesses and proponents who put forward these renewable energy projects offshore to rectify and decommission at the end of the project. We have experienced off Port Kembla over the last decade what became both a hazard and an eyesore when a failed offshore wave project was not properly decommissioned, and the taxpayer had to pick up the bill for that. These sorts of mechanisms are absolutely necessary.We are behind the eight ball, a long way behind the eight ball. Denmark and Germany, alongside many other European countries, already have a well-established offshore wind-farm industry producing many gigawatts of renewable energy for their economies. They must be looking at Australia, with its vastly more expansive coastlines, and wondering to themselves why we are so late to the game.Recent research by Blue Economy Cooperative Research Centre estimates that the feasible potential for wind farm energy production in Australia is in excess of 2,300 gigawatts. Members of this place may or may not be aware that the entire annual production of Australia's energy grid is 55 gigawatts. So it's many multiples-as many as five times-of the annual production of our current grid that is available to us through offshore wind farm facilities. It is a veritable goldmine waiting to be tapped. The only thing missing is sufficient regulatory guidelines. Investors want in. Institutional investors-I speak to them regularly-want in. They want regulatory certainty. They can see a long-term income stream available to them from an energy-hungry nation which wants to attract more, not less industry to this country on the basis of cheap and sustainable energy from renewable sources.As welcome as these bills are, simply getting some regulations in place is not going to be enough. What investors are really after is a plan-not talk of a plan, not a PowerPoint presentation masquerading as a plan, not the repetition of the word plan over 100 times in 30 minute press conference, but an actual plan which will deliver the certainty backed by legislation and guidance for industry. Yesterday, the Prime Minister had an opportunity to do just that, but he failed. He said the word plan over 100 times during his press conference, but just saying 'plan' does not make it real. The fact is that what we saw yesterday was not a plan but a scam. There was no target, no modelling, and no legislation, just a glossy pamphlet and a three-word slogan. After a decade to think about it and 20 previous plans, all he could offer was something which resembled a Seinfeld episode-a show about nothing. That's not leadership. If you want to be a leader you actually need to do the substantial stuff of putting in place the plans and showing people the way to a sustainable economic future. You need to spell the things out and not run and hide because you're terrified that the people who sit behind you may not like what you're proposing.More than two years ago my council, and the member for Cunningham's council-Wollongong City Council-adopted a net zero target by 2050. That was like many other councils around the country and just about every state and territory. They did more than that; they put in place an actual plan with real numbers and real targets in it, including a development strategy which saw the possibility to create over 10½ thousand jobs in our region over the decade through renewables. It identified clean energy as a major source of those jobs and is working through its Invest Wollongong partnerships to bring forward specific projects to deliver those jobs.The New South Wales government, a coalition government, is not my stripe and not my team. But I actually have to admire, in some respects, some of the things that they're doing. They have developed a detailed hydrogen strategy. It was released earlier this month, with detailed targets: 110,000 tons of green hydrogen production by 2030; 10,000 hydrogen powered vehicles on the road in the New South Wales fleet in the same period; and a price on green hydrogen of under $2.80 a kilogram, which makes it not only competitive but more competitive than alternative fossil fuels. It has detailed modelling, including the relative decline in capital costs and energy prices over time as a result of achieving those targets. There's a survey of comparable world economy positions on the hydrogen economy pathway as compared with New South Wales, and there's a thorough examination of the impact on emissions reductions, jobs growth, the growth in export potential and the overall economic benefits. And, finally, the plan has a three-pillar policy which will enable it to achieve its targets.This is what a plan looks like in one sector. It's what a plan looks like! Not a flimsy PowerPoint presentation scattered with three-word slogans repeated time after time after time which doesn't deliver any clarity for investors but which hopefully gets the Prime Minister through the next question time. Australian needs better than that.Through the process that the New South Wales government has identified, Port Kembla is one of two sites identified as a superior location for a large-scale hydrogen production facility, with a planned production start date of 2030. The hub will leverage off Port Kembla's existing high-quality industrial infrastructure and skills base as a springboard into the future. The core gas facility has already been producing hydrogen using existing technology for over 30 years, and the port's facilities and expertise in export orientation, its fast-growing local population and its close access to Sydney also give it natural advantages. That's what a plan looks like! And, in this instance, that plan was crucial in attracting the two offshore windfarm proposals to our region which I spoke of at the top of my contribution.Green Energy Partners is looking at building a $15 billion project with an initial capacity of three gigawatts. I'll just say that number again: a $15 billion project off the coast of Wollongong. They plan to use Port Kembla as a construction hub for the build phase, providing jobs and using local skills and expertise, and building on the port's proud industrial history-a $15 billion project that, for the want of regulation, could have gone ahead a lot earlier. And Ocean EDGE is building a $10 billion floating windfarm with the initial capacity of two gigawatts. So there are two projects and $25 billion worth of work in an economy that's crying out for development and crying out for jobs and potential. It has joined the Illawarra Innovative Industry Network that is collaborating on ways to bring new jobs and opportunities to the local economy across the board. Both projects were attracted to the Illawarra by the clear coordinated plan for the Hydrogen Hub and by the local political commitment, including the commitment of the member for Cunningham and myself, the local councils and state members of parliament of all political stripes. This is how you get action.The bills we are debating today represent a step forward in taking the plan forward into the construction phase. Providing a bit of much-needed regulatory certainty is literally the absolute minimum this government can do. It's the story of the Prime Minister; he always does the bare minimum after exploring every other alternative and every other excuse not to act. The people of the Illawarra and the investors backing their future need much, much more. They're doing their bit to seize the jobs and the opportunities of the future while looking after the workers in traditional industries today.This does not have to be a zero-sum game. I reject the proposition put by the member for Melbourne, in some Disney World fantasy about how this is all going to play out. We've got to bring the people of the Illawarra, the people of the Hunter, along with us. We have got to give them certainty that we've got their backs. They know their grandkids aren't going to go down a coalmine; they know that. They want to ensure that they will continue to have a good paying job, secure employment, an employer that looks after their interests and a government that has got their backs. They want to plan for the future and they want security for their jobs today.That's why an Albanese Labor government will deliver a Made in Australia manufacturing plan, which harnesses the capacity of renewable energy projects with those energy hungry industries and the infrastructure necessary to deliver them, to ensure that we as a nation are no longer just a quarry which digs dirt up, sticks it on a boat and sends it overseas but a nation that value-adds. We can ensure we can harness our endless supply of renewable energy, couple that with our bountiful supply of resources and ensure that we can once again be a manufacturing, a resource and a renewable energy powerhouse. I commend the bills, and the second reading amendment moved by the member for McMahon, to the House.",0,0,1,0,0,0
"Khalil, Peter MP",224,126,10258,"19:27","101351","Wills","ALP","","","I rise to speak on the Offshore Electricity Infrastructure Bill 2021 and the associated bills. We support these bills. We commend the bills, as the previous speaker said. Why is that? Because we have called for this time and time again. As is often the case under this government, they are very late to the party. But we welcome them; finally, they've seen the light! They've heard the wind, as it is. It's great that in recent weeks the Morrison government has suddenly discovered that climate change is an issue, and the need for renewable energy. There must be a 'remind me tomorrow' button installed on the coalition's computers, for dealing with climate change. Or maybe the Morrison government is simply out of scare lines and scare tactics. Either/or, the fact remains that offshore wind has huge potential for Australia.We are girt by sea, as we know, with endless coastlines. We are an island nation. We have some of the best wind resources in the world-and I'm not talking about some of the hot air that has emanated from the Nationals' party room or all the infighting, bluster and huffing and puffing that's gone on as they try and get to the no-brainer position of net zero emissions by 2050. Seriously, we are comparable to places like the North Sea, between Britain and Europe, where offshore energy is already an established industry.It is beyond ridiculous now-it's ludicrous-how long it has taken us to catch up to the rest of the world. In fact, research from earlier this year found that if all the proposed offshore wind farms were built their combined energy capacity would be greater than that of all of Australia's coal-fired power plants. But, despite all this, Australia's lack of a legal framework has meant we're yet to commission our first offshore wind farm. This legislation will finally allow offshore wind to begin in earnest in Australia by setting up the regulatory frameworks necessary for offshore wind farms. It's great to see the government finally getting around to it. There are a lot of reasons-Debate interrupted.",0,0,1,0,0,0
